Product,Country,Year,Population,Production (t),production__tonnes__per_capita,Production per capita (kg),Yield (t/ha),Yield (kg/animal),Land Use (ha),area_harvested__ha__per_capita,Land Use per capita (m²),Producing or slaughtered animals,Producing or slaughtered animals per capita,Imports (t),imports__tonnes__per_capita,Imports per capita (kg),Exports (t),exports__tonnes__per_capita,Exports per capita (kg),Domestic supply (t),domestic_supply__tonnes__per_capita,Domestic supply per capita (kg),Food (t),food__tonnes__per_capita,Food per capita (kg),Animal feed (t),feed__tonnes__per_capita,Animal feed per capita (kg),Other uses (t),other_uses__tonnes__per_capita,Other uses per capita (kg),Supply chain waste (t),waste_in_supply_chain__tonnes__per_capita,Supply chain waste per capita (kg),Food supply (kg per capita per year),Food supply (g per capita per day),Food supply (kcal per capita per day),Food supply (Protein g per capita per day),Food supply (Fat g per capita per day)
,South Korea,1966,29838228,161303,0.0054059178,5.4059178,0.5846,,275913,0.009246963,92.46963000000001,,,0,0,0,0,0,0,161000,0.0053957626,5.3957626,141000,0.004725482,4.7254819999999995,4000,0.00013405622,0.13405622,,,,1000,0.000033514054,0.033514054,4.714727,12.917060144802,51.667576,4.5300264,2.2844553
,South Korea,1967,30540604,201452,0.006596202,6.596202,0.64879996,,310504,0.010166924,101.66924,,,26000,0.0008513257,0.8513257000000001,0,0,0,227000,0.007432728,7.432728,206000,0.0067451186,6.7451186,5000,0.00016371647,0.16371647,,,,1000,0.000032743294,0.032743294,6.7278495,18.432464199237,73.754295,6.475797,3.2669814
,South Korea,1968,31229640,245257,0.00785334,7.85334,0.7823,,313501,0.010038572,100.38572,,,4000,0.00012808345,0.12808345,0,0,0,249000,0.007973195,7.9731950000000005,228000,0.0073007564,7.3007564,5000,0.0001601043,0.16010429999999998,,,,1000,0.000032020864,0.032020863999999996,7.302044,20.005599799944,80.01299,7.0215683,3.5397987
,South Korea,1969,31912022,229046,0.0071774204,7.1774204,0.75049996,,305179,0.009563136,95.63136,,,18000,0.00056405074,0.56405074,0,0,0,247000,0.0077400296,7.7400296,226000,0.0070819706,7.0819706,5000,0.00015668076,0.15668076,,,,1000,0.000031336152,0.031336152,7.0773315,19.389949121169,77.58996,6.8069835,3.4372852
,South Korea,1970,32601146,231994,0.00711613,7.11613,0.7852,,295462,0.009062933,90.62933000000001,,,30000,0.00092021306,0.92021306,0,0,0,261000,0.008005854,8.005854,242000,0.007423052,7.423052,4000,0.00012269507,0.12269506999999999,,,,2000,0.000061347535,0.061347534999999995,7.4154,20.3161641804,81.26082,7.1261125,3.5968063
,South Korea,1971,33288372,229000,0.006879279,6.879279,0.83239996,,275124,0.008264868,82.64868,,,62000,0.0018625122,1.8625122,0,0,0,290000,0.008711751,8.711751,241000,0.0072397655,7.2397655,5000,0.0001502026,0.15020260000000002,,,,1000,0.000030040519,0.030040519,7.2295513,19.8069896649438,79.255165,6.950009,3.5087423
,South Korea,1972,33976860,223939,0.006590927,6.590927,0.7949,,281714,0.008291349,82.91349,,,37000,0.0010889764,1.0889764000000002,0,0,0,261000,0.0076816985,7.6816985,207000,0.0060923817,6.0923817,3000,0.00008829539,0.08829538999999999,,,,1000,0.000029431796,0.029431796,6.0838256,16.6680151757856,66.64248,5.8524284,2.9503179
,South Korea,1973,34659716,245822,0.0070924414,7.0924414,0.78889996,,311600,0.0089902645,89.90264499999999,,,72000,0.0020773397,2.0773397,0,0,0,317000,0.0091460645,9.1460645,260000,0.007501504,7.501504,3000,0.00008655582,0.08655582,,,,1000,0.000028851939,0.028851939,7.5050907,20.5618921231482,82.20872,7.215691,3.6367855
,South Korea,1974,35319340,318576,0.009019874,9.019874000000002,1.1132,,286188,0.00810287,81.0287,,,50000,0.001415655,1.415655,0,0,0,368000,0.010419221,10.419220999999999,331000,0.009371636,9.371635999999999,3000,0.000084939296,0.084939296,,,,2000,0.0000566262,0.056626199999999995,9.382233,25.704747688158,102.81845,9.025089,4.5463285
,South Korea,1975,35930700,310555,0.008643166,8.643166,1.134,,273857,0.007621811,76.21811,,,57000,0.0015863872,1.5863871999999999,0,0,0,367000,0.010214106,10.214106000000001,321000,0.0089338645,8.933864499999999,2000,0.000055662706,0.055662706,,,,2000,0.000055662706,0.055662706,8.926854,24.457134002004004,97.83793,8.5887165,4.3281717
,South Korea,1976,36456330,294949,0.008090475,8.090475,1.1918,,247479,0.006788369,67.88369,,,148000,0.004059652,4.059652000000001,0,0,0,443000,0.012151525,12.151525,328000,0.008997066,8.997066,2000,0.00005486016,0.05486016,,,,1000,0.00002743008,0.02743008,8.993045,24.638479205670002,98.516914,8.644552,4.3561573
,South Korea,1977,36911304,318735,0.00863516,8.635159999999999,1.2717999,,250621,0.006789817,67.89817000000001,,,133000,0.0036032323,3.6032323,0,0,0,452000,0.012245571,12.245571,323000,0.008750707,8.750707,4000,0.00010836789,0.10836789,,,,2000,0.000054183944,0.054183944000000005,8.765958,24.016323047508,96.02753,8.426193,4.251927
,South Korea,1978,37329988,292832,0.007844417,7.844416999999999,1.1859,,246932,0.006614843,66.14842999999999,,,239000,0.0064023593,6.4023593000000005,1000,0.000026788115,0.026788115,531000,0.014224489,14.224489,333000,0.008920442,8.920442000000001,5000,0.00013394057,0.13394057,,,,3000,0.00008036434,0.08036434,8.911264,24.414421673664,97.64409,8.570396,4.324155
,South Korea,1979,37737924,257069,0.006811954,6.811954,1.2399,,207335,0.0054940754,54.940754000000005,,,428000,0.011341376,11.341376,0,0,0,685000,0.018151501,18.151501,363000,0.0096189715,9.6189715,18000,0.00047697377,0.47697377,,,,3000,0.00007949563,0.07949563,9.628683,26.379953160858,105.46584,9.257221,4.662824
,South Korea,1980,38170500,216318,0.0056671514,5.6671514,1.148,,188431,0.004936561,49.36561,,,543000,0.014225646,14.225646,1000,0.000026198242,0.026198242,759000,0.019884465,19.884465,434000,0.011370037,11.370037,8000,0.00020958594,0.20958594,,,,9000,0.00023578417,0.23578417000000002,11.371532,31.154881880232,124.61591,10.939826,5.514065
,South Korea,1981,38731908,256851,0.006631509,6.631508999999999,1.2732999,,201722,0.0052081607,52.081607,,,494000,0.012754342,12.754342,3000,0.000077455516,0.07745551599999999,748000,0.019312242,19.312242,341000,0.008804111,8.804111,6000,0.00015491103,0.15491103,,,,4000,0.000103274026,0.103274026,8.81115,24.1401367449,96.519905,8.467347,4.2729654
,South Korea,1982,39403428,233358,0.0059222765,5.922276500000001,1.2745,,183099,0.0046467786,46.467786000000004,,,583000,0.014795667,14.795667,1000,0.000025378502,0.025378502,815000,0.02068348,20.68348,362000,0.009187018,9.187018,9000,0.00022840653,0.22840653,,,,4000,0.00010151401,0.10151401,9.194642,25.190799748092,100.74855,8.84138,4.4550347
,South Korea,1983,40053744,226368,0.0056516067,5.651606699999999,1.2433,,182074,0.004545742,45.45742,,,658000,0.016427927,16.427926999999997,1000,0.000024966455,0.024966455,884000,0.022070346,22.070346,304000,0.007589802,7.589802,11000,0.00027463102,0.27463102,,,,9000,0.0002246981,0.22469809999999998,7.6031904,20.8306584218304,83.291725,7.308873,3.6887739
,South Korea,1984,40664360,253527,0.006234624,6.234624,1.3335999,,190103,0.004674929,46.74929,,,722000,0.017755106,17.755106,2000,0.000049183116,0.049183116,974000,0.023952179,23.952179,386000,0.009492341,9.492341,11000,0.00027050715,0.27050715000000003,,,,10000,0.00024591558,0.24591558,9.491326,26.003632616676004,103.98254,9.128163,4.6033425
,South Korea,1985,41232700,233863,0.0056717847,5.6717847,1.4994999,,155964,0.0037825317,37.825317,,,868000,0.021051252,21.051251999999998,1000,0.000024252595,0.024252595,1101000,0.026702108,26.702108,334000,0.008100367,8.100367,10000,0.00024252596,0.24252596,,,,10000,0.00024252596,0.24252596,8.103799,22.202188819074003,88.60153,7.779647,3.909469
,South Korea,1986,41808708,198537,0.0047486997,4.7486997,1.4872999,,133489,0.0031928516,31.928516,,,986000,0.023583604,23.583604,1000,0.000023918463,0.023918463,1184000,0.02831946,28.31946,306000,0.0073190494,7.3190494,10000,0.00023918462,0.23918462,,,,10000,0.00023918462,0.23918462,7.316407,20.044950484482,79.88142,7.021787,3.5158038
,South Korea,1987,42405260,203478,0.004798414,4.798414,1.3231,,153794,0.003626767,36.26767,,,1116000,0.02631749,26.31749,1000,0.00002358198,0.023581980000000002,1318000,0.03108105,31.081049999999998,457000,0.010776965,10.776964999999999,10000,0.0002358198,0.2358198,,,,10000,0.0002358198,0.2358198,10.777676,29.527879156776,117.63259,10.3363695,5.177992
,South Korea,1988,42988456,239431,0.0055696582,5.5696582,1.6465,,145418,0.0033827221,33.827221,,,1027000,0.023890134,23.890134,0,0,0,1266000,0.029449767,29.449767,432000,0.01004921,10.049209999999999,10000,0.00023262059,0.23262059000000002,,,,10000,0.00023262059,0.23262059000000002,10.043657,27.516868217982,109.46216,9.622725,4.8064675
,South Korea,1989,43567516,251552,0.0057738433,5.7738433,1.5985,,157367,0.0036120259,36.120259,,,1056000,0.024238242,24.238242,2000,0.000045905763,0.045905763,1305000,0.02995351,29.953509999999998,416000,0.009548399,9.548399000000002,10000,0.00022952881,0.22952881,,,,10000,0.00022952881,0.22952881,9.540478,26.138295629028,103.77344,9.130344,4.540759
,South Korea,1990,44120040,232786,0.0052761966,5.2761966,1.5288,,152265,0.0034511527,34.511527,,,1014000,0.022982754,22.982754,0,0,0,1247000,0.0282638,28.2638,480000,0.0108794095,10.8794095,10000,0.00022665437,0.22665437,,,,10000,0.00022665437,0.22665437,10.869607,29.779744907682,118.085236,10.392358,5.16209
,South Korea,1991,44487412,183171,0.004117367,4.117367000000001,1.5383999,,119066,0.0026763976,26.763976,,,1052000,0.023647139,23.647139000000003,0,0,0,1235000,0.027760662,27.760662,256000,0.005754437,5.754437,10000,0.00022478269,0.22478269,,,,10000,0.00022478269,0.22478269,5.7607584,15.7828995681984,42.226067,3.9087384,1.861768
,South Korea,1992,44703708,175925,0.0039353557,3.9353557000000006,1.6811,,104647,0.002340902,23.40902,,,1290000,0.028856667,28.856666999999998,0,0,0,1445000,0.03232394,32.32394,354000,0.007918806,7.918806,10000,0.0002236951,0.2236951,,,,10000,0.0002236951,0.2236951,7.9219403,21.7039458103578,64.79365,5.9072247,2.8362503
,South Korea,1993,44932856,170151,0.0037867837,3.7867837,1.4564999,,116825,0.0025999905,25.999905000000002,,,1088000,0.024213906,24.213906,0,0,0,1313000,0.029221378,29.221377999999998,336000,0.007477824,7.477824,10000,0.0002225543,0.22255429999999998,,,,10000,0.0002225543,0.22255429999999998,7.47011,20.46605458986,58.26098,5.342795,2.5586596
,South Korea,1994,45165784,154380,0.0034180742,3.4180742000000004,1.2681999,,121729,0.0026951598,26.951598,,,1228000,0.027188724,27.188724,0,0,0,1462000,0.032369636,32.369636,297000,0.0065757744,6.575774399999999,16000,0.00035425046,0.35425046000000004,,,,10000,0.00022140655,0.22140655,6.580023,18.027460093698,48.731453,4.507807,2.131142
,South Korea,1995,45393416,159640,0.0035168095,3.5168095,1.5199,,105035,0.0023138819,23.138819,,,1468000,0.03233949,32.33949,0,0,0,1502000,0.033088498,33.088498,272000,0.005992058,5.992058,16000,0.00035247402,0.35247402,,,,9000,0.00019826664,0.19826664,5.9906654,16.412781753680402,41.600204,3.8954082,1.8001508
,South Korea,1996,45660164,160081,0.0035059226,3.5059226,1.6337,,97989,0.00214605,21.4605,,,1470000,0.032194365,32.194365000000005,2000,0.000043801858,0.043801858000000006,1678000,0.036749758,36.749758,282000,0.006176062,6.176062000000001,25000,0.0005475232,0.5475232,,,,10000,0.0002190093,0.21900930000000002,6.181088,16.934487501888,41.58455,3.9173136,1.7716494
,South Korea,1997,45962390,156489,0.0034047184,3.4047183999999997,1.5670999,,99862,0.0021726894,21.726893999999998,,,1568000,0.03411485,34.114850000000004,1000,0.000021756918,0.021756918,1504000,0.032722406,32.722406,351000,0.0076366784,7.6366784,25000,0.00054392294,0.54392294,,,,10000,0.00021756918,0.21756918,7.6249895,20.890381982877,58.55008,5.401444,2.518706
,South Korea,1998,46250260,140441,0.0030365451,3.0365451,1.4376999,,97682,0.0021120314,21.120314,,,1413000,0.03055118,30.551180000000002,1000,0.0000216215,0.0216215,1483000,0.032064684,32.064684,362000,0.007826983,7.826982999999999,26000,0.000562159,0.562159,,,,9000,0.00019459351,0.19459351,7.838817,21.476210744142,61.20572,5.625851,2.655559
,South Korea,1999,46520450,116120,0.0024961066,2.4961066,1.3342999,,87026,0.0018707042,18.707042,,,1441000,0.030975627,30.975627,1000,0.000021495924,0.021495924,1766000,0.0379618,37.9618,390000,0.00838341,8.383410000000001,21000,0.0004514144,0.4514144,,,,9000,0.00019346332,0.19346332,8.377431,22.951865523906,67.76673,6.1945796,2.9301343
,South Korea,2000,46788588,113196,0.0024193078,2.4193078000000003,1.3134999,,86176,0.0018418166,18.418166,,,1492000,0.031888116,31.888116,2000,0.000042745465,0.042745464999999996,1474000,0.03150341,31.503410000000002,358000,0.0076514385,7.651438499999999,28000,0.0005984365,0.5984365,,,,9000,0.0001923546,0.19235460000000001,7.6548758,20.972262256030803,60.88525,5.5814753,2.6040335
,South Korea,2001,47064784,117723,0.002501297,2.501297,1.5013,,78415,0.0016661077,16.661077,,,1355000,0.028790103,28.790103000000002,1000,0.00002124731,0.02124731,1572000,0.03340077,33.40077,333000,0.007075354,7.075354,27000,0.00057367736,0.5736773599999999,,,,9000,0.00019122577,0.19122577000000002,7.0666337,19.3606400803662,54.79586,5.044791,2.3162854
,South Korea,2002,47320664,115024,0.0024307352,2.4307352,1.4235,,80804,0.0017075838,17.075838,,,1475000,0.031170314,31.170314,2000,0.000042264834,0.042264834,1609000,0.03400206,34.00206,354000,0.0074808756,7.4808756,30000,0.0006339725,0.6339724999999999,,,,9000,0.00019019176,0.19019176000000002,7.4903884,20.5216118495784,61.41334,5.607987,2.588302
,South Korea,2003,47539740,105089,0.0022105505,2.2105505,1.3062999,,80447,0.0016922053,16.922053,,,1509000,0.031741865,31.741865,2000,0.000042070067,0.042070066999999996,1569000,0.033003967,33.003967,436000,0.0091712745,9.171274499999999,31000,0.00065208605,0.65208605,,,,9000,0.0001893153,0.18931530000000002,9.163601,25.105755913326,79.53222,7.203472,3.3910224
,South Korea,2004,47727290,138570,0.0029033704,2.9033704,1.6251,,85270,0.001786609,17.86609,,,1284000,0.026902849,26.902849,2000,0.00004190475,0.041904750000000004,1398000,0.02929142,29.29142,354000,0.0074171405,7.4171404999999995,30000,0.0006285712,0.6285712,,,,9000,0.00018857137,0.18857137,7.413276,20.310345002376,56.256565,5.1971383,2.353421
,South Korea,2005,47889576,183338,0.0038283488,3.8283488,1.7391,,105421,0.002201335,22.01335,,,1331000,0.027793104,27.793104,2000,0.00004176274,0.04176274,1267000,0.026456697,26.456697000000002,349000,0.0072875987,7.2875987,30000,0.00062644115,0.62644115,,,,9000,0.00018793234,0.18793234,7.2872825,19.965157334595002,55.931366,5.156096,2.3374302
,South Korea,2006,48049348,156404,0.0032550702,3.2550702,1.7329999,,90248,0.0018782357,18.782357,,,1128000,0.023475865,23.475865,2000,0.000041623873,0.041623873,1353000,0.028158551,28.158551,348000,0.007242554,7.242554,28000,0.00058273424,0.5827342400000001,,,,8000,0.00016649549,0.16649549,7.2536817,19.873100349214198,55.874016,5.1474566,2.3227527
,South Korea,2007,48220600,114245,0.0023692157,2.3692157,1.4979999,,76267,0.001581627,15.81627,,,1186000,0.024595298,24.595298000000003,2000,0.00004147605,0.04147605,1299000,0.026938694,26.938693999999998,359000,0.0074449508,7.4449508,28000,0.0005806647,0.5806646999999999,,,,8000,0.0001659042,0.1659042,7.448604,20.407134042504,59.24353,5.4261355,2.4861565
,South Korea,2008,48398630,132674,0.0027412758,2.7412758,1.7633,,75242,0.0015546307,15.546307,,,1326000,0.027397469,27.397469,2000,0.00004132348,0.041323479999999996,1307000,0.027004896,27.004896000000002,367000,0.007582859,7.582859,28000,0.00057852874,0.57852874,,,,8000,0.00016529392,0.16529391999999998,7.585908,20.783309381208,60.835617,5.568274,2.541823
,South Korea,2009,48588024,139251,0.0028659531,2.8659531,1.9818,,70265,0.0014461383,14.461383,,,1092000,0.022474675,22.474674999999998,2000,0.000041162406,0.041162406,1329000,0.027352419,27.352418999999998,368000,0.0075738826,7.5738826,28000,0.0005762737,0.5762737,,,,8000,0.00016464962,0.16464962,7.5734835,20.749269655521,60.69691,5.5611577,2.5575376
,South Korea,2010,48813036,105345,0.0021581326,2.1581326,1.4749999,,71422,0.0014631747,14.631747,,,1227000,0.025136728,25.136728,3000,0.000061458995,0.061458995,1324000,0.027123902,27.123901999999998,326000,0.006678544,6.678544,30000,0.0006145899,0.6145899,,,,8000,0.00016389064,0.16389064,6.6788034,18.298091323868398,52.618416,4.841625,2.2127345
,South Korea,2011,49169880,129394,0.0026315704,2.6315703999999998,1.6621,,77849,0.0015832661,15.832661000000002,,,1148000,0.023347627,23.347627,2000,0.000040675306,0.040675306,1274000,0.02591017,25.91017,373000,0.007585945,7.585945000000001,28000,0.00056945434,0.56945434,,,,8000,0.00016270122,0.16270122,7.583853,20.777679244278,62.979393,5.741048,2.662955
,South Korea,2012,49634188,122519,0.0024684398,2.4684398,1.5155,,80842,0.0016287564,16.287564,,,1141000,0.022988187,22.988187,3000,0.00006044221,0.06044221,1273000,0.025647644,25.647644,388000,0.007817192,7.817192,28000,0.0005641273,0.5641273,,,,8000,0.00016117922,0.16117922,7.816643,21.415460059818002,67.36434,6.1121106,2.8543355
,South Korea,2013,50098228,154067,0.0030752984,3.0752984,1.9251,,80031,0.0015974817,15.974817,,,1118000,0.022316158,22.316157999999998,4000,0.00007984314,0.07984313999999999,1267000,0.025290316,25.290316,372000,0.0074254125,7.4254125,16000,0.00031937257,0.31937257,,,,6000,0.000119764714,0.119764714,7.4365983,20.3742417140658,64.42707,5.8387346,2.7133534
,South Korea,2014,50558044,139267,0.0027545963,2.7545962999999998,1.8655,,74652,0.0014765603,14.765602999999999,,,1264000,0.025000967,25.000967,3000,0.000059337737,0.059337737,1425000,0.028185425,28.185425,395000,0.007812803,7.812803,19000,0.00037580568,0.37580568,,,,9000,0.00017801322,0.17801322,7.817717,21.418402525542,66.906044,6.075998,2.8327963
,South Korea,2015,50994396,103504,0.0020297132,2.0297131999999998,1.8266,,56666,0.0011112201,11.112201,,,1318000,0.025845977,25.845976999999998,3000,0.000058829995,0.058829994999999996,1340000,0.026277397,26.277397,269000,0.0052750893,5.275089299999999,12000,0.00023531998,0.23531997999999998,,,,7000,0.00013726999,0.13726999,5.2821865,14.471743690899,43.931847,4.016455,1.8039165
,South Korea,2016,51309984,75448,0.0014704351,1.4704351,1.5393,,49014,0.0009552527,9.552527,,,1329000,0.025901392,25.901391999999998,4000,0.000077957535,0.07795753500000001,1458000,0.028415522,28.415522,355000,0.0069187316,6.9187316,27000,0.0005262134,0.5262134,,,,5000,0.00009744692,0.09744691999999999,6.915646,18.946975152996,59.538143,5.4053326,2.5039408
,South Korea,2017,51511640,85644,0.0016626145,1.6626144999999999,1.88,,45556,0.00088438264,8.8438264,,,1288000,0.025004057,25.004057,3000,0.000058239264,0.058239264,1423000,0.027624825,27.624824999999998,357000,0.0069304723,6.9304723,25000,0.0004853272,0.48532719999999996,,,,5000,0.00009706544,0.09706544,6.943518,19.023336796068,57.789906,5.267154,2.4302313
,South Korea,2018,51676900,89410,0.0017301735,1.7301735,1.7657,,50638,0.0009798963,9.798962999999999,,,1242000,0.024033949,24.033949,3000,0.000058053018,0.058053018,1281000,0.024788639,24.788639,262000,0.0050699636,5.0699635999999995,11000,0.00021286106,0.21286106000000002,,,,6000,0.000116106035,0.116106035,5.060074,13.863216299724002,42.302612,3.8618958,1.7229997
,South Korea,2019,51803830,105340,0.0020334404,2.0334404000000004,1.7995,,58537,0.0011299744,11.299744,,,1266000,0.024438346,24.438346,3000,0.000057910773,0.057910773,1366000,0.026368706,26.368706,311000,0.006003417,6.003417,28000,0.00054050056,0.54050056,,,,6000,0.000115821545,0.11582154500000001,6.012101,16.471509424326,48.363792,4.4398575,2.017218
,South Korea,2020,51844690,80926,0.0015609313,1.5609313,1.4712,,55008,0.0010610152,10.610152000000001,,,1330000,0.025653545,25.653545,4000,0.00007715352,0.07715351999999999,1423000,0.027447363,27.447363,320000,0.006172281,6.172281,34000,0.0006558049,0.6558049,,,,5000,0.000096441894,0.096441894,6.180621,16.933208049846,49.484528,4.539048,2.0569105
,South Korea,2021,51830136,110781,0.0021373858,2.1373858,2.0348,,54444,0.0010504314,10.504314,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,South Sudan,2019,10447677,,,,,,,,,,,0,0,0,,,,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0
,South Sudan,2020,10606224,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0.010553926,0,0
,South-eastern Asia (FAO),1961,219164000,481102,,,0.68149996,,705925,,,,,21000,0.00009581866,0.09581866,10000,0.00004562793,0.04562793,492000,0.0022448942,2.2448942,191000,0.0008714935,0.8714935,0,0,0,0,0,0,22000,0.00010038145,0.10038145000000001,0.87,2.38356162,8.97,0.82,0.32
